lng,lat,Name,description,altitudeMode,X_ADDR,Y_ADDR,NAME2,HYPERLINK,PHOTOURL,Last Modified,Latitude,FMEL_UPD_D,Longtitude,Opening Hours,SHAPE,ADDRESSPOSTALCODE,URL Path,ADDRESSSTREETNAME,INC_CRC,Image Text,DESCRIPTION2,Field_1,Image By,Description3
103.822346,1.344843,MacRitchie Singapore &amp; Singapore Nature Reserve,"The attractions around MacRitchie Reservoir caters to fitness fanatics, water sports enthusiasts and nature lovers.",clampToGround,26778.8722,36331.425,,"<a target=""_blank"" href=""http://www.nparks.gov.sg/cms/macritchie.php?option=com_visitorsguide&amp;task=naturereserves&amp;id=49&amp;Itemid=75"">http://www.nparks.gov.sg/cms/macritchie.php?option=com_visitorsguide&amp;task=naturereserves&amp;id=49&amp;Itemid=75</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/macritchie-nature-reserve-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/macritchie-nature-reserve-carousel01-rect.jpg</a>",2015-10-15T18:52:17.740+08:00,1.344843,1/9/2017 14:59,103.822346,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/macritchie-nature-reserve.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/macritchie-nature-reserve.html</a>",MacRitchie Reservoir Park,DDB5957EB3AA5260,MacRitchie Reservoir is nature?€?s playground for those who love the great outdoors.,,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/macritchie-nature-reserve.html,,
103.85222,1.29324,"Civic District, Singapore","The Civic District is where Singapore?€?s historical, architectural and cultural heritage starts.",clampToGround,30103.5641,30625.4353,,,"<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/civic-district-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/civic-district-carousel01-rect.jpg</a>",2015-10-13T14:04:28.278+08:00,1.29324,1/9/2017 14:59,103.85222,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/places-to-see/civic-district.html"">www.yoursingapore.com/en/see-do-singapore/places-to-see/civic-district.html</a>",150 North Bridge Road,6F2AF7883CCFE4D6,"Immerse yourself in a day of history and culture at the Civic District, Singapore.",,www.yoursingapore.com/en/see-do-singapore/places-to-see/civic-district.html,,
103.82057,1.26532,"HarbourFront, Singapore","HarbourFront is the place to go if you're hopping on a cruise from Singapore, taking a ferry to the outlying islands or simply want to eat, shop or relax.",clampToGround,26581.1783,27538.1818,,"<a target=""_blank"" href=""http://www.shba.org.sg/"">http://www.shba.org.sg/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/harbourfront-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/harbourfront-carousel01-rect.jpg</a>",2015-10-12T15:30:50.116+08:00,1.26532,1/9/2017 14:59,103.82057,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/places-to-see/harbourfront.html"">www.yoursingapore.com/en/see-do-singapore/places-to-see/harbourfront.html</a>",81 Telok Blangah Road,A36249B1D464358B,"HarbourFront, Singapore is your exciting gateway to entertainment and Singapore's outlying islands.",,www.yoursingapore.com/en/see-do-singapore/places-to-see/harbourfront.html,St. James Holdings Ltd,
103.85168,1.29731,SAM at 8Q &amp; Singapore Art Museum,SAM at 8Q at the Singapore Art Museum showcases the works of Singapore contemporary artists.,clampToGround,30043.4636,31075.4746,,,"<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/8q-sam-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/8q-sam-carousel01-rect.jpg</a>",2015-11-02T18:22:04.494+08:00,1.29731,1/9/2017 14:59,103.85168,"Monday to Thursday, 10am ?€? 7pm, Friday, 10am ?€? 9pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/8q-sam.html"">www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/8q-sam.html</a>",8 Queen Street,BFCC9FFFED1EC200,SAM at 8Q is the funkier sister of the Singapore Art Museum.,,www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/8q-sam.html,8Q at SAM,
103.84554,1.28311,Jamae Mosque (Masjid Chulia) Singapore,Jamae Mosque (or Masjid Chulia) is one of Singapore?€?s oldest mosques and a prominent landmark in Chinatown since the 1820s.,clampToGround,29360.1435,29505.3077,,"<a target=""_blank"" href=""http://www.masjidjamaechulia.sg/"">http://www.masjidjamaechulia.sg/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/jamae-mosque-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/jamae-mosque-carousel01-rect.jpg</a>",2015-11-03T10:25:29.354+08:00,1.28311,1/9/2017 14:59,103.84554,Daily,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/jamae-mosque.html"">www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/jamae-mosque.html</a>",218 South Bridge Road,A3B7A326E3EB2A55,The Jamae Mosque in Singapore is one of the oldest mosques in Singapore.,,www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/jamae-mosque.html,,
103.8516,1.3029,Institute of Contemporary Arts Singapore,"Housed in a tertiary arts college, the Institute of Contemporary Arts Singapore will help you deepen your appreciation for experimental artworks.",clampToGround,30034.5559,31693.5879,,"<a target=""_blank"" href=""https://www.lasalle.edu.sg/ICAS/About-ICAS"">https://www.lasalle.edu.sg/ICAS/About-ICAS</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/institute-for-contemporary-art-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/institute-for-contemporary-art-carousel01-rect.jpg</a>",2015-11-03T14:00:10.125+08:00,1.3029,1/9/2017 14:59,103.8516,"Tuesday to Sunday, 12pm - 7pm, Closed on Monday and public holidays",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/arts/performance-arts/institute-of-contemporary-arts.html"">www.yoursingapore.com/en/see-do-singapore/arts/performance-arts/institute-of-contemporary-arts.html</a>","LASALLE College of the Arts, 1 McNally Street",C3B4EB773B2F2888,"Be inspired by the architecture and creativity at the Institute of Contemporary Arts, Singapore.",,www.yoursingapore.com/en/see-do-singapore/arts/performance-arts/institute-of-contemporary-arts.html,,
103.863137,1.289299,Singapore Flyer,"The Singapore Flyer not only offers you stunning views of the city, but is one of the city?€?s most recognisable architectural icons.",clampToGround,31318.5367,30189.6714,,"<a target=""_blank"" href=""http://www.singaporeflyer.com"">http://www.singaporeflyer.com</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/singapore-flyer-carousel01-rect-norender.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/singapore-flyer-carousel01-rect-norender.jpg</a>",2015-11-03T17:55:41.364+08:00,1.289299,1/9/2017 14:59,103.863137,"Daily, 8.30am - 10.30pm, (last admission: 10.15pm)",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/recreation-leisure/viewpoints/singapore-flyer.html"">www.yoursingapore.com/en/see-do-singapore/recreation-leisure/viewpoints/singapore-flyer.html</a>",30 Raffles Avenue,C05557DE7EEF2690,Marvel at spectacular panoramas of the city skyline from the Singapore Flyer.,,www.yoursingapore.com/en/see-do-singapore/recreation-leisure/viewpoints/singapore-flyer.html,Singapore Flyer,
103.87159,1.28063,Marina Barrage,The Marina Barrage not only supplies water to Singaporeans and helps alleviate floods but also doubles up as a place for family fun.,clampToGround,32259.2983,29231.1107,,"<a target=""_blank"" href=""https://www.pub.gov.sg/marinabarrage"">https://www.pub.gov.sg/marinabarrage</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/marina-barrage-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/marina-barrage-carousel01-rect.jpg</a>",2015-11-02T09:24:23.885+08:00,1.28063,1/9/2017 14:59,103.87159,"Marina Barrage - All day  Information Counter Daily, 9am ?€? 9pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/architecture/modern/marina-barrage.html"">www.yoursingapore.com/en/see-do-singapore/architecture/modern/marina-barrage.html</a>",8 Marina Gardens Drive,440F954B01E14F36,"More than just an ordinary dam, the Marina Barrage is an ideal recreational space.",,www.yoursingapore.com/en/see-do-singapore/architecture/modern/marina-barrage.html,Public Utilities Board,
103.8152539,1.2762425,Henderson Waves Bridge,"With the Henderson Waves bridge, form meets function to stunning effect.",clampToGround,25989.5445,28745.9388,,"<a target=""_blank"" href=""http://www.nparks.gov.sg"">http://www.nparks.gov.sg</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/henderson-waves-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/architecture/henderson-waves-carousel01-rect.jpg</a>",2015-11-02T09:47:06.929+08:00,1.276242,1/9/2017 14:59,103.815254,"Daily, 24 hours",Point,0,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/architecture/modern/henderson-waves.html"">www.yoursingapore.com/en/see-do-singapore/architecture/modern/henderson-waves.html</a>",Henderson Road,56F60ECCB016AE60,"Explore some of the city?€?s best parks and trails, such as the Southern Ridges Walk.",,www.yoursingapore.com/en/see-do-singapore/architecture/modern/henderson-waves.html,Andrew Tan,
103.856454,1.2802848,Marina Bay Singapore: Attractions &amp; Things to do,"Marina Bay represents all things modern and super-stylish in Singapore, from trendy dining destinations to fun leisure spots.",clampToGround,30574.7846,29192.92,,"<a target=""_blank"" href=""http://www.marina-bay.sg"">http://www.marina-bay.sg</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/marina-bay-area-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/marina-bay-area-carousel01-rect.jpg</a>",2015-07-23T09:42:57.583+08:00,1.280285,1/9/2017 14:59,103.856454,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/places-to-see/marina-bay-area.html"">www.yoursingapore.com/en/see-do-singapore/places-to-see/marina-bay-area.html</a>",11 Marina Boulevard,5AD21888722F3184,Marina Bay Sands?? is an integrated resort with experiences like no other.,,www.yoursingapore.com/en/see-do-singapore/places-to-see/marina-bay-area.html,,
103.96371,1.407866,Chek Jawa,"A world away from shopping malls and glitzy hotels, the natural wonder of Chek Jawa is one of Singapore?€?s richest eco-systems.",clampToGround,42510.7668,43300.5908,,"<a target=""_blank"" href=""https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/pulau-ubin-and-chek-jawa/what-to-see/about-chek-jawa"">https://www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/pulau-ubin-and-chek-jawa/what-to-see/about-chek-jawa</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/chek-jawa-carousel03-rect-norender.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/chek-jawa-carousel03-rect-norender.jpg</a>",2015-09-07T14:06:03.482+08:00,1.407866,1/9/2017 14:59,103.96371,,Point,0,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/chek-jawa.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/chek-jawa.html</a>","Chek Jawa, Pulau Ubin",FBA8545CF13B27A4,Bird lovers can spot rare species from a 21-metre tall viewing tower at Chek Jawa.,,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/chek-jawa.html,National Parks Board,
103.854552,1.286862,"Merlion Park, Singapore: Attractions &amp; Things to Do","Merlion Park houses a Singapore icon that is half-fish and half-lion, and famous throughout the world.",clampToGround,30363.1014,29920.191,,,"<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/merlion-park-skypark-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/merlion-park-skypark-carousel01-rect.jpg</a>",2015-10-06T17:28:25.792+08:00,1.286862,1/9/2017 14:59,103.854552,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/recreation-leisure/viewpoints/merlion-park.html"">www.yoursingapore.com/en/see-do-singapore/recreation-leisure/viewpoints/merlion-park.html</a>",One Fullerton,AD52332D06E3A687,Come and see the Singapore icon that is half-fish and half-lion at the Merlion Park.,,www.yoursingapore.com/en/see-do-singapore/recreation-leisure/viewpoints/merlion-park.html,,
103.86081,1.283456,Marina Bay Sands?? SkyPark,"The Marina Bay Sands&lt;sup&gt;??&lt;/sup&gt; SkyPark is a roof like no other, perched 200 metres in the air with an infinity pool and observation deck in the clouds.",clampToGround,31059.5684,29543.5798,,"<a target=""_blank"" href=""http://www.marinabaysands.com/sands-skypark.html"">http://www.marinabaysands.com/sands-skypark.html</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/marina-bay-sands-skypark-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/marina-bay-sands-skypark-carousel01-rect.jpg</a>",2015-09-28T18:27:45.210+08:00,1.283456,1/9/2017 14:59,103.86081,"Monday to Thursday, 9.30am - 10pm.Friday to Sunday, 9.30am - 11pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/recreation-leisure/viewpoints/marina-bay-sands-skypark.html"">www.yoursingapore.com/en/see-do-singapore/recreation-leisure/viewpoints/marina-bay-sands-skypark.html</a>","Level 57, 10 Bayfront Avenue",7331E4DE725ACB11,Take in stunning views from an infinity pool and observation deck in the clouds at the Marina Bay Sands SkyPark.,,www.yoursingapore.com/en/see-do-singapore/recreation-leisure/viewpoints/marina-bay-sands-skypark.html,Andrew Tan,
103.82033,1.25675,"Resorts World Sentosa, Singapore","Whether it?€?s themes parks, world-class performances or celebrity restaurants, you?€?ll never run out of things to do at Resorts World??? Sentosa.",clampToGround,26554.4633,26590.5558,,"<a target=""_blank"" href=""http://www.rwsentosa.com"">http://www.rwsentosa.com</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/resorts-world-sentosa-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/resorts-world-sentosa-carousel01-rect.jpg</a>",2015-09-28T18:21:18.109+08:00,1.25675,1/9/2017 14:59,103.82033,Opening hours differ for the various attractions.,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/recreation-leisure/resorts/resorts-world-sentosa.html"">www.yoursingapore.com/en/see-do-singapore/recreation-leisure/resorts/resorts-world-sentosa.html</a>","8 Sentosa Gateway, Sentosa Island",97EC9874CBC2984E,"From world-class theme parks to celebrity restaurants, Resorts World Sentosa has it all.",,www.yoursingapore.com/en/see-do-singapore/recreation-leisure/resorts/resorts-world-sentosa.html,Resort World Sentosa,
103.730149,1.44672,Sungei Buloh,The ecological wonder of Sungei Buloh will transport you into a world rich in animal and plant life.,clampToGround,16518.8453,47596.7259,,"<a target=""_blank"" href=""https://www.nparks.gov.sg/sbwr"">https://www.nparks.gov.sg/sbwr</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/the-southern-ridges-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/the-southern-ridges-carousel01-rect.jpg</a>",2015-10-02T15:32:19.572+08:00,1.44672,1/9/2017 14:59,103.730149,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/sungei-buloh-wetland-reserve.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/sungei-buloh-wetland-reserve.html</a>",301 Neo Tiew Crescent,EED34843F02C6863,Get up close with a wide variety of flora and fauna in their natural habitat at this Singapore Garden.,,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/reserves/sungei-buloh-wetland-reserve.html,National Parks Board,
103.8194932,1.2573549,S.E.A. Aquarium,Immerse yourself underwater at the S.E.A. Aquarium??? and take a look into the planet?€?s largest window to the ocean.,clampToGround,26461.3339,26657.443,,"<a target=""_blank"" href=""http://www.rwsentosa.com/language/en-US/Homepage/Attractions/MarineLifePark"">http://www.rwsentosa.com/language/en-US/Homepage/Attractions/MarineLifePark</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/sungei-buloh-wetland-reserve-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/sungei-buloh-wetland-reserve-carousel01-rect.jpg</a>",2015-10-02T15:23:07.822+08:00,1.257355,1/9/2017 14:59,103.819493,Open daily at 10am.Closing time varies. Please visit the official website for more information.,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/fun-with-animals/sea-aquarium.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/fun-with-animals/sea-aquarium.html</a>","8 Sentosa Gateway, Sentosa Island",504E99BC0FDD6619,Explore a world rich with animal and plant life at the Sungei Buloh Wetland Reserve.,,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/fun-with-animals/sea-aquarium.html,,
103.84676,1.28848,Singapore River: History &amp; Culture Tours,"Get to know the historic Singapore River and its famous quays: Boat Quay, Clarke Quay and Robertson Quay. This, after all, is where it all began.",clampToGround,29495.9162,30099.0953,,"<a target=""_blank"" href=""http://singapore-river.com/"">http://singapore-river.com/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/singapore-river-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/singapore-river-carousel01-rect.jpg</a>",2015-10-12T15:16:52.053+08:00,1.28848,1/9/2017 14:59,103.84676,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/places-to-see/singapore-river.html"">www.yoursingapore.com/en/see-do-singapore/places-to-see/singapore-river.html</a>",10 Eu Tong Sen Street,43818DD77EF103C0,Take a stroll along the Singapore River and see how the city came to be.,,www.yoursingapore.com/en/see-do-singapore/places-to-see/singapore-river.html,,
103.843771,1.2817,Chinatown Singapore: History &amp; Culture,"Singapore?€?s legendary Chinatown is a bustling mix of old and new, filled with traditional shops and night markets as well as cool stores and cafes.",clampToGround,29163.269,29349.3962,,"<a target=""_blank"" href=""http://www.chinatown.sg/"">http://www.chinatown.sg/</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/chinatown-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/places-to-see/chinatown-carousel01-rect.jpg</a>",2015-10-12T14:54:36.802+08:00,1.2817,1/9/2017 14:59,103.843771,,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/places-to-see/chinatown.html"">www.yoursingapore.com/en/see-do-singapore/places-to-see/chinatown.html</a>",2 Banda Street,357ABB3D644A29BE,"Chinatown, Singapore is a bustling mix of old-world charm and modern delights.",,www.yoursingapore.com/en/see-do-singapore/places-to-see/chinatown.html,,
103.84438,1.28162,Buddha Tooth Relic Temple &amp; Museum in Singapore,The Buddha Tooth Relic Temple &amp; Museum is a Tang-styled Chinese Buddhist temple in Chinatown that gets its name from the Sacred Buddha Tooth Relic.,clampToGround,29231.0456,29340.5505,,"<a target=""_blank"" href=""http://www.btrts.org.sg/"">http://www.btrts.org.sg/</a>",,2015-11-02T10:18:49.556+08:00,1.28162,1/9/2017 14:59,103.84438,"Daily, 7am ?€? 7pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/buddha-tooth-relic-temple-museum.html"">www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/buddha-tooth-relic-temple-museum.html</a>",288 South Bridge Road,60351D8420176D9C,,,www.yoursingapore.com/en/see-do-singapore/culture-heritage/places-of-worship/buddha-tooth-relic-temple-museum.html,,
103.851356,1.290141,National Gallery Singapore,Take in the region?€?s newest and largest museum of modern Singapore and Southeast Asian art housed within two of Singapore?€?s awe-inspiring national monuments.,clampToGround,30007.4108,30282.7631,,"<a target=""_blank"" href=""http://www.nationalgallery.sg"">http://www.nationalgallery.sg</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/1095-national-gallery-singapore-carousel-01-rec.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/arts/1095-national-gallery-singapore-carousel-01-rec.jpg</a>",2015-10-23T18:03:40.939+08:00,1.290141,1/9/2017 14:59,103.851356,"Effective from 24 November 2015, Sunday to Thursday and  public holidays,10am - 7pm ,Friday to Saturday and  eve of public holidays, 10am - 10pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/national-gallery-singapore.html"">www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/national-gallery-singapore.html</a>",1 St Andrew's Road,F78C1C13360F524A,,,www.yoursingapore.com/en/see-do-singapore/arts/museums-galleries/national-gallery-singapore.html,??Darren Soh/National Gallery,
103.823808,1.254042,Universal Studios Singapore??? Theme Park,Universal Studios Singapore??? at Resorts World??? Sentosa is a movie-themed entertainment park that the whole family can enjoy.,clampToGround,26941.5389,26291.1174,,"<a target=""_blank"" href=""http://www.rwsentosa.com/language/en-US/Homepage/Attractions/UniversalStudiosSingapore"">http://www.rwsentosa.com/language/en-US/Homepage/Attractions/UniversalStudiosSingapore</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/universal-studios-singapore-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/recreation-leisure/universal-studios-singapore-carousel01-rect.jpg</a>",2015-09-29T15:30:43.563+08:00,1.254042,1/9/2017 14:59,103.823808,Open daily at 10am.Closing time varies. Please visit the official website for more information.,Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/universal-studios-singapore.html"">www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/universal-studios-singapore.html</a>","8 Sentosa Gateway, Sentosa Island",2CEF397B4E9D81C5,Southeast Asia's first Hollywood movie theme park offers a dizzying selection of entertainment offerings.,,www.yoursingapore.com/en/see-do-singapore/recreation-leisure/fun-things-to-do/universal-studios-singapore.html,,
103.84887,1.28292,Fuk Tak Chi Museum &amp; Places of Interest,Fuk Tak Chi Museum was once the oldest Chinese temple in Singapore and is an elegant example of restored architecture in Chinatown.,clampToGround,29730.7451,29484.3004,,"<a target=""_blank"" href=""http://www.fareastsquare.com.sg/home/index.aspx?key=fuktakchimuseum"">http://www.fareastsquare.com.sg/home/index.aspx?key=fuktakchimuseum</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/fuk-tak-chi-carousel02-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/fuk-tak-chi-carousel02-rect.jpg</a>",2015-09-08T15:13:53.486+08:00,1.28292,1/9/2017 14:59,103.84887,"Daily, 10am ?€? 10pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/fuk-tak-chi-museum.html"">www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/fuk-tak-chi-museum.html</a>",76 Telok Ayer Street,697FB4131D466CAF,Marvel at the Fuk Tak Chi Museum's carefully restored architecture in the heart of Chinatown.,,www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/fuk-tak-chi-museum.html,Joel Chua DY,
103.90714,1.30726,Katong Antique House Singapore: Peranakan Heritage,"Step into this fully restored bona fide Peranakan family home, and admire the many antiques and heirlooms worthy of any museum collection.",clampToGround,36215.6407,32175.8076,,,"<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/katong-antique-house-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/culture-heritage/katong-antique-house-carousel01-rect.jpg</a>",2015-09-08T14:39:06.950+08:00,1.30726,1/9/2017 14:59,103.90714,"Daily, 11am ?€? 4.30pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/katong-antique-house.html"">www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/katong-antique-house.html</a>",208 East Coast Road,EEE9BA07393BE752,Marvel at antiques and heirlooms worthy of any museum collection at the Katong Antique House.,,www.yoursingapore.com/en/see-do-singapore/culture-heritage/heritage-discovery/katong-antique-house.html,,
103.73,1.338611,Chinese Garden Singapore,A tranquil patch of imperial China in the west of Singapore is pleasant respite from the bustle of the city.,clampToGround,16501.7399,35642.5618,,"<a target=""_blank"" href=""http://www.nhb.gov.sg/resources/virtual-exhibitions-and-tours/walking-through-heritage/chinese-garden"">http://www.nhb.gov.sg/resources/virtual-exhibitions-and-tours/walking-through-heritage/chinese-garden</a>","<a target=""_blank"" href=""http://www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/chinese-garden-carousel01-rect.jpg"">www.yoursingapore.com/content/dam/desktop/global/see-do-singapore/nature-wildlife/chinese-garden-carousel01-rect.jpg</a>",2015-10-02T11:19:38.384+08:00,1.338611,1/9/2017 14:59,103.73,"Daily, 6am ?€? 11pm",Point,,"<a target=""_blank"" href=""http://www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/chinese-garden.html"">www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/chinese-garden.html</a>",1 Chinese Garden Road,F6B5F576D5EBDFC7,"Step back in time to ancient China at the beautiful Chinese Garden, Singapore.",,www.yoursingapore.com/en/see-do-singapore/nature-wildlife/parks-gardens/chinese-garden.html,Vincent Chong,
