X,Y,Name,description,TYPE_CD,TYPE_CD_DE,INC_CRC,FMEL_UPD_D
103.988343200501,1.3143707178927,kml_147,,TSTAND,TAXI STAND,FB717CD1013FF11E,"20200722155614"
103.852182819819,1.29807285037924,kml_148,,TSTOP,TAXI STOP,C2DDDBEDC88C556D,"20200722155614"
103.839350784556,1.34941741692061,kml_149,,TSTAND,TAXI STAND,0E41AF16F341C2A1,"20200722155614"
103.852736813681,1.29730959597766,kml_150,,TPD,TAXI PICK UP / DROP OFF,3AEBAD1002D84099,"20200722155614"
103.857019660094,1.29716395017994,kml_151,,TSTAND,TAXI STAND,90E14147D4262E3E,"20200722155614"
103.855413485151,1.29623768823747,kml_152,,TSTAND,TAXI STAND,1F2C4F2B551CF06E,"20200722155614"
103.855608532142,1.30000940881871,kml_153,,TSTAND,TAXI STAND,3444CFF190BFFA20,"20200722155614"
103.924013556239,1.33809963085823,kml_154,,TSTAND,TAXI STAND,A6E8024BA1482140,"20200722155614"
103.892920720311,1.37148195599556,kml_155,,TSTAND,TAXI STAND,F0F94F0C16E81308,"20200722155614"
103.895998104293,1.39265834120381,kml_156,,TSTAND,TAXI STAND,3191C56EFE74CA67,"20200722155614"
103.829891106921,1.45894682350298,kml_157,,TSTAND,TAXI STAND,BB8FFB293B3B5791,"20200722155614"
103.845772830407,1.29133284409368,kml_158,,TSTAND,TAXI STAND,9929C23A2BF64971,"20200722155614"
103.762255765277,1.42561427476294,kml_159,,TSTOP,TAXI STOP,EA4849D314D3E941,"20200722155614"
103.845274572739,1.29170672083649,kml_160,,TSTAND,TAXI STAND,EF678ADB75630E41,"20200722155614"
103.844051958326,1.28429452536315,kml_161,,TSTAND,TAXI STAND,7831F32E4A5845C7,"20200722155614"
103.843773680124,1.28597754921914,kml_162,,TSTAND,TAXI STAND,11D8E1CEEB9E4457,"20200722155614"
103.84327363262,1.28345291308259,kml_163,,TSTOP,TAXI STOP,B8EF9C8B98F2A4ED,"20200722155614"
103.848140265007,1.28896389350708,kml_164,,TSTOP,TAXI STOP,6C3673E528CEC07C,"20200722155614"
103.847481756514,1.28843046072983,kml_165,,TSTAND,TAXI STAND,BAE5E2A00BD1B0AC,"20200722155614"
103.842152244741,1.28863630416898,kml_166,,TSTAND,TAXI STAND,E62348147A703A20,"20200722155614"
103.846230414881,1.28880542034085,kml_167,,TSTAND,TAXI STAND,8774D9C86B4B1AE2,"20200722155614"
103.844040018509,1.28920456847911,kml_168,,TSTAND,TAXI STAND,49C170D656D976AA,"20200722155614"
103.847426788021,1.28677772260833,kml_169,,TSTAND,TAXI STAND,C69A11A913B93CD0,"20200722155614"
103.848893782103,1.28796907499702,kml_170,,TSTAND,TAXI STAND,4EC0CF72FFFED97D,"20200722155614"
103.847616387039,1.28491188011372,kml_171,,TPD,TAXI PICK UP / DROP OFF,B37525FDC22F9FD6,"20200722155614"
103.848810176953,1.28688656715046,kml_172,,TSTAND,TAXI STAND,0B4FCE5477EE69A0,"20200722155614"
103.846673278258,1.28346964198211,kml_173,,TSTOP,TAXI STOP,1DF422A7DF36D668,"20200722155614"
103.852107912258,1.2851919066397,kml_174,,TSTOP,TAXI STOP,C329A47679F41E14,"20200722155614"
103.852736816123,1.28420476348229,kml_175,,TSTOP,TAXI STOP,96709D765123E828,"20200722155614"
103.850273494163,1.28441342082218,kml_176,,TSTAND,TAXI STAND,05D6D58CBBBECAB0,"20200722155614"
103.852748459853,1.29353055985791,kml_178,,TSTAND,TAXI STAND,96DD8C8002E83ECB,"20200722155614"
103.853766300823,1.2942598191738,kml_179,,TPD,TAXI PICK UP / DROP OFF,D6867E31FF976BBC,"20200722155614"
103.832675520587,1.28473835932408,kml_180,,TSTAND,TAXI STAND,C83443AD9EFDEBFE,"20200722155614"
103.945224063825,1.35241407388209,kml_181,,TSTAND,TAXI STAND,431124418B389EBD,"20200722155614"
103.821203456897,1.26587789263447,kml_182,,TSTAND,TAXI STAND,F2652B0F580A7092,"20200722155614"
103.901377015852,1.30384362573694,kml_183,,TSTAND,TAXI STAND,58D20AAF46D50A3F,"20200722155614"
103.807305864919,1.3173843614597,kml_184,,TSTAND,TAXI STAND,A59FEE6139E089E6,"20200722155614"
103.725202658894,1.35009864026999,kml_185,,TSTAND,TAXI STAND,E2DC69EDEA9F0DA2,"20200722155614"
103.829093966643,1.30719206804144,kml_186,,TSTOP,TAXI STOP,226F1BC409B90295,"20200722155614"
103.9495673968,1.37272868417714,kml_187,,TSTOP,TAXI STOP,1B90DEDAC166682A,"20200722155614"
103.8484908844,1.28593524755297,kml_188,,TSTOP,TAXI STOP,BE498CF16BD3B052,"20200722155614"
103.847482624814,1.27737387740539,kml_189,,TPD,TAXI PICK UP / DROP OFF,68E134FCFA0A4D2E,"20200722155614"
103.84890080592,1.27743521110542,kml_190,,TSTOP,TAXI STOP,6203A6EA1469BFED,"20200722155614"
103.84984287629,1.27905252389613,kml_191,,TSTOP,TAXI STOP,244C456AF84338A5,"20200722155614"
103.849394650034,1.27962397773776,kml_192,,TSTOP,TAXI STOP,6C8F8FC0086A55D4,"20200722155614"
103.855560059163,1.27664231947893,kml_194,,TPD,TAXI PICK UP / DROP OFF,FD51EEFA6A642317,"20200722155614"
103.8450874022,1.2783688648082,kml_195,,TSTAND,TAXI STAND,D31D4A3FE5099479,"20200722155614"
103.922591200147,1.30820272087773,kml_196,,TSTAND,TAXI STAND,65C3386D6C3F7459,"20200722155614"
103.843737072626,1.27787730214738,kml_197,,TSTAND,TAXI STAND,67608CFF0B33B1F3,"20200722155614"
103.895113700146,1.31723437661552,kml_198,,TSTAND,TAXI STAND,2163AC128E09C6EA,"20200722155614"
103.843165313051,1.27784393236137,kml_199,,TSTAND,TAXI STAND,2AF87616B019B432,"20200722155614"
103.844215379531,1.27875755503226,kml_200,,TSTAND,TAXI STAND,0AADEF6CF78D2B99,"20200722155614"
103.796775193086,1.33101885572315,kml_201,,TSTOP,TAXI STOP,6D41342C15F00767,"20200722155614"
103.847052001533,1.27466733662054,kml_202,,TSTOP,TAXI STOP,4D500C1A0ABF1863,"20200722155614"
103.846128972146,1.27570136618495,kml_203,,TSTAND,TAXI STAND,EEEED438AA4EEFA0,"20200722155614"
103.844904054241,1.27370385357303,kml_204,,TPD,TAXI PICK UP / DROP OFF,F1116B90B42D6110,"20200722155614"
103.842683370642,1.27417995494083,kml_205,,TSTOP,TAXI STOP,391E14BA3D05BF71,"20200722155614"
103.843317281312,1.27505224129205,kml_206,,TSTOP,TAXI STOP,232C149D21E759BD,"20200722155614"
103.84380157804,1.27344843070304,kml_207,,TSTAND,TAXI STAND,F2A0501E8E84D5B1,"20200722155614"
103.707067939512,1.32098062894893,kml_208,,TSTAND,TAXI STAND,E1C769D5FCD4BC41,"20200722155614"
103.827846438586,1.28665079659078,kml_209,,TSTAND,TAXI STAND,2ADA9300169B54EE,"20200722155614"
103.834085654148,1.27818104781565,kml_210,,TSTAND,TAXI STAND,0C0F23780B8EF7E8,"20200722155614"
103.787973023679,1.31177998898829,kml_211,,TSTAND,TAXI STAND,29387E011B4ECA83,"20200722155614"
103.840962756386,1.30258027045486,kml_212,,TSTOP,TAXI STOP,B821143BF3ABF2CF,"20200722155614"
103.839766933067,1.30116046171733,kml_213,,TSTAND,TAXI STAND,803DA818D2D430DF,"20200722155614"
103.864451471702,1.41900734181663,kml_214,,TSTOP,TAXI STOP,75F5E6C662085D0F,"20200722155614"
103.859779575922,1.26712695667015,kml_215,,TSTAND,TAXI STAND,490F2159BAFD8E2D,"20200722155614"
103.849821548306,1.28202698118912,kml_216,,TSTOP,TAXI STOP,B8B2BFF93F93AFDC,"20200722155614"
103.781622185701,1.28326100602372,kml_217,,TSTAND,TAXI STAND,2D8BFD5118907C3E,"20200722155614"
103.84883854916,1.28264978211637,kml_218,,TSTOP,TAXI STOP,4604176685B7C545,"20200722155614"
103.851198093634,1.28823316772359,kml_219,,TSTAND,TAXI STAND,41D9D1D626889250,"20200722155614"
103.851238932314,1.28345131750286,kml_220,,TSTOP,TAXI STOP,0086602C63BFB020,"20200722155614"
103.844326810467,1.29286969838043,kml_221,,TSTAND,TAXI STAND,F46C4459DBC777F1,"20200722155614"
103.938271913688,1.34578087497608,kml_222,,TSTOP,TAXI STOP,E7724FA2F6DCF7CD,"20200722155614"
103.93913800891,1.34490972152599,kml_223,,TSTOP,TAXI STOP,BEF28B783EF95B42,"20200722155614"
103.850444549694,1.29913571451293,kml_224,,TSTAND,TAXI STAND,61144B678EA19A89,"20200722155614"
103.908454418848,1.33491645758225,kml_226,,TSTAND,TAXI STAND,4462F77ECED45252,"20200722155614"
103.954490055365,1.35636660603143,kml_227,,TSTAND,TAXI STAND,4CE8AFCB533FE9F2,"20200722155614"
103.89892862095,1.32989661151384,kml_228,,TSTAND,TAXI STAND,C9A515C2206DDAFE,"20200722155614"
103.918731162382,1.33444139056768,kml_229,,TSTOP,TAXI STOP,0FEFE6D582794B52,"20200722155614"
103.899691132608,1.32998564584959,kml_230,,TSTAND,TAXI STAND,9E730D24B5E8DE41,"20200722155614"
103.9181783195,1.33512874424179,kml_231,,TSTOP,TAXI STOP,D4B24487B9FEABD6,"20200722155614"
103.851421594086,1.29278855965332,kml_232,,TSTAND,TAXI STAND,BD547A94234D56C3,"20200722155614"
103.88847197503,1.32618525611186,kml_233,,TSTAND,TAXI STAND,84F6FE7A8D1DE193,"20200722155614"
103.801214989522,1.44094718292646,kml_234,,TSTAND,TAXI STAND,B7FFF900292C991D,"20200722155614"
103.884625485154,1.35955948680076,kml_235,,TSTAND,TAXI STAND,71E4E60BF7958292,"20200722155614"
103.853055449768,1.30429629057912,kml_236,,TPD,TAXI PICK UP / DROP OFF,DE3D3A1CEEDCB567,"20200722155614"
103.855496065253,1.30586728334323,kml_237,,TSTAND,TAXI STAND,4BEDBFCA40E58F19,"20200722155614"
103.856078809023,1.30363754993363,kml_238,,TSTAND,TAXI STAND,75516805185C335A,"20200722155614"
103.852606680736,1.30338394835351,kml_239,,TPD,TAXI PICK UP / DROP OFF,7806A92ADB407BC2,"20200722155614"
103.852376724898,1.30150052239579,kml_240,,TSTOP,TAXI STOP,2747D9FBE62AF264,"20200722155614"
103.818361496067,1.27787431183137,kml_241,,TSTOP,TAXI STOP,D2540AE6A05A34D9,"20200722155614"
103.839974802639,1.30268271893416,kml_242,,TSTOP,TAXI STOP,7E667E6243BDC226,"20200722155614"
103.842088725031,1.30097614183073,kml_243,,TSTAND,TAXI STAND,C0FB934701B15AA0,"20200722155614"
103.840410613964,1.30034366767474,kml_244,,TSTAND,TAXI STAND,1230B92D67C7AA50,"20200722155614"
103.848910024096,1.28430342894645,kml_245,,TPD,TAXI PICK UP / DROP OFF,F71680988219C8D3,"20200722155614"
103.787230066559,1.43724182275798,kml_246,,TSTAND,TAXI STAND,03126DFBAF0B54E4,"20200722155614"
103.835133733021,1.42867861776424,kml_247,,TSTAND,TAXI STAND,9A2403E5060F4760,"20200722155614"
103.843247969896,1.27587170703981,kml_248,,TSTAND,TAXI STAND,E8218217AB43B01F,"20200722155614"
103.87213795813,1.30470408517745,kml_249,,TSTAND,TAXI STAND,A2CA069B5323B750,"20200722155614"
