X,Y,Name,description,HYPERLINK,POSTALCODE,KEEPERNAME,TOTALROOMS,ADDRESS,INC_CRC,FMEL_UPD_D,DESCRIPTION2,NAME2
103.847645143301,1.27987745135108,EIGHTEEN BY THREE CABINS,,k.yap@18by3.com,"68722",Lim Keong Wee,"18",3 STANLEY STREET,21EE5FC68D6045AF,"20210128110627",,
103.853331832592,1.2940764375654,"Fairmont, Singapore",,singapore@fairmont.com,"189560",Marcus Moris Hanna,"772",80 Bras Basah Road,64140E184305FFB3,"20210128110627",,
103.876690711173,1.31090999883113,five/6 Hotel Splendour,,,"399167",Teo Chou Chun,"71",5 LORONG 6 GEYLANG,D0F89133A1214EA9,"20210128110627",,
103.854953210301,1.31170732725136,Fortuna Hotel,,reservations@fortunahotel.com.sg,"218842",Chong Hiew Kwang,"105",2 Owen Road,4DC1FFEF67AAC417,"20210128110627",,
103.828652722779,1.30521021365117,Four Seasons Hotel,,,"248646",DRAMINSKY PETER CHRISTIAN,"259",190 Orchard Boulevard,20843A22330FB9E2,"20210128110627",,
103.852659081425,1.32197356951015,Fragrance Hotel - Balestier,,contact@fragrancehotel.com,"329710",SUN YI,"48",255 Balestier Road,8531B2A830493742,"20210128110627",,
103.849620250658,1.32586501711441,Fragrance Hotel - Classic,,contact@fragrancehotel.com,"329808",SUN YI,"48",418 Balestier Road,786F2851FED95010,"20210128110627",,
103.878733101613,1.35406396857104,Fragrance Hotel - Kovan,,contact@fragrancehotel.com,"534629",SUN YI,"43",760 Upper Serangoon Road,D4736F73314509FD,"20210128110627",,
103.863070799569,1.30978959074307,Fragrance Hotel - Lavender,,contact@fragrancehotel.com,"338710",Sun Yi,"35",51 Lavender Street,4635D5C533AB9359,"20210128110627",,
103.848605457803,1.32588609260467,Fragrance Hotel - Oasis,,contact@fragrancehotel.com,"329816",SUN YI,"36",435 Balestier Road,FD5312B946C9B885,"20210128110627",,
103.768512802074,1.29241376307725,Fragrance Hotel - Ocean View,,contact@fragrancehotel.com,"118773",Sun Yi,"47",432 Pasir Panjang Road,45B8CB84B412DE7F,"20210128110627",,
103.852564813209,1.32207178695444,Fragrance Hotel - Rose,,contact@fragrancehotel.com,"329715",Sun Yi,"68",263 Balestier Road,A4679646C54FA4E0,"20210128110627",,
103.813969784211,1.2698880661334,Fragrance Hotel - Viva,,contact@fragrancehotel.com,"98721",Sun Yi,"33",75 Wishart Road,577F6AF7F6C5259F,"20210128110627",,
103.844588552748,1.28647356154828,Furama City Centre Singapore,,financemgr.fcc@furama.com,"59804",Ng Wei Yong,"445",60 Eu Tong Sen Street,53FD02980AA77792,"20210128110627",,
103.836092838867,1.28763453813819,Furama Riverfront Singapore,,furama.riverfront@furama.com,"169633",Ng Wei Yeow,"615",405 Havelock Road,32401663556849F5,"20210128110627",,
103.849908920215,1.3043490812321,G4 Station Backpackers Hostel,,info@g4station.com,"228675",Lee Fut Hua,"23",11 Mackenzie Road,687BF6B7DA138240,"20210128110627",,
103.980568397632,1.38894206635745,GALLOP CHANGI BEACH RESORT,,,"509671",MANIMAHALAI D/O CHAKRAPANI,"40",49 HENDON ROAD,9D3E18D1A9DEAF28,"20210128110627",,
103.795854254263,1.33434829779462,GALLOP HILL TOP RESORT,,enquiry@gallopresort.com,"287992",MANIMAHALAI D/O CHAKRAPANI,"40",100 TURF CLUB ROAD,70F5E6522CC16FBF,"20210128110627",,
103.718425687867,1.41927815815058,GALLOP KRANJI FARM RESORT,,enquiry@gallopresort.com,"718813",MANIMAHALAI D/O CHAKRAPANI,"37",10 NEO TIEW LANE 2 D' KRANJI FARM RESORT,C46B5294DFE0E694,"20210128110627",,
103.859427833289,1.31564004044032,Gap Year Hostel,,gapyearhostel@gmail.com,"338821",Yee Seng Fu,"7",322 Lavender Street,39C5367D3D0CA169,"20210128110627",,
103.873741281934,1.31119516204353,Gay World Hotel,,,"389218",Seah Ming Kwong,"27",115 Geylang Road,4AA0EEBB872A16F9,"20210128110627",,
103.830811464545,1.27784875913754,GOLDEN HOSTEL,,,"160146",Tham Keng Pong,"7","146 JALAN BUKIT MERAH, # 01-1088",83EE621BBFF77A54,"20210128110627",,
103.855250945612,1.30914206986635,Golden Royal Hotel,,eugene@goldenroyal-hotel.com,"209645",Ee Kee Chai,"54",51 Desker Road,73DBAFAC5FE99362,"20210128110627",,
103.859372517722,1.30162127482298,Cube @ Kampong Glam,,,"199471",SONIA TAY MING HUI,"7",55 BUSSORAH STREET,AA379FBC613AD712,"20210128110627",,
103.843006363679,1.28316218264506,CUBE @ smith street,,,"58971",TAY MING HUI SONIA,"7",76A SMITH STREET,10C6ADD5F223675C,"20210128110627",,
103.843161495087,1.28303982961697,Cube Family Boutique Capsule Hotel @ Chinatown,,booking@yeschinatownpoint.com,"58967",TAY MING HUI SONIA,"24",68A Smith Street,2440729DA9DCF732,"20210128110627",,
103.87696990266,1.31090126773808,Darlene Hotel (Geylang),,darlenehotel@gmail.com,"399096",Teh Gek Keng,"62",32 Lorong 8 Geylang,9F37B2920EA15700,"20210128110627",,
103.823792222833,1.26633679754561,Travelodge Harbourfront Singapore,,,"98828",Wong Siew Khee,"334",50 TELOK BLANGAH ROAD BAY HOTEL SINGAPORE,FF47311E1E8E7DB0,"20210128110627",,
103.883723595489,1.31612667222578,Urban Hostel,,,"388189",Tan Kee Chong Derrick,"11",67A Lorong 27 Geylang,5296EC9681AE2B78,"20210128110627",,
103.862525582449,1.3078092747122,V Hotel Lavender,,vhotel@vhotel.sg,"208767",Edmund Yip Chak Mun,"888",70 Jellicoe Road,942397A2ACC2C0FB,"20210128110627",,
103.902428918272,1.30957900907828,Venue Hotel,,contact@venuehotel.sg,"427556",Chu Poh Yong,"81",305 Joo Chiat Road,131753C344D858D8,"20210128110627",,
103.900582467694,1.31154791813894,Venue Hotel The Lily,,venuelily@venuehotel.sg,"427495",Chu Poh Yong,"84",238  Joo Chiat Road,2B19BCD44D386A59,"20210128110627",,
103.852442326555,1.29709985440985,Victoria Hotel,,reservations@victoriana.sg,"188016",Loo Wai Peng,"89",87 VICTORIA STREET VICTORIA HOTEL,76D40E76B9E09BF3,"20210128110627",,
103.800885641861,1.268937683637,Villa Samadhi Singapore,,,"119193",Federico Asaro,"20",20 LABRADOR VILLA ROAD,38719C979D096BF8,"20210128110627",,
103.85071667183,1.30390260082807,Village Hotel Albert Court,,info.vhac@fareast.com.sg,"189971",Terence Govinden,"210",180 Albert Street,FB48D644D3E9B88D,"20210128110627",,
103.857668954773,1.30192812751591,Village Hotel Bugis,,info.vhb@fareast.com.sg,"188061",Gill Ishwinder,"393",390 Victoria Street,8E7B1395FC168254,"20210128110627",,
103.819943383466,1.25225951518978,Village Hotel Sentosa,,,"99951",JIM KHOO WEI KWAN,"606","10 ARTILLERY AVENUE, # 02-01",3ACCB4428D4691B9,"20210128110627",,
103.847112672325,1.28741331170278,Vintage Inn@Clarke Quay,,,"59672",HO TING CHEE,"5","33 HONGKONG STREET, # 3-33B",507C9909B9CA8A8C,"20210128110627",,
103.834573063566,1.3156477325095,VIP Hotel,,booking@viphotel.com.sg,"259895",Peter Yang,"57",5 Balmoral Crescent,AAFED76C16C46740,"20210128110627",,
103.842428148098,1.24616550353468,W Singapore Sentosa Cove Hotel,,,"98374",Heath Nicholas Robin,"240",21 Ocean Way,EC5BB01E7622254E,"20210128110627",,
103.854629633951,1.30512093794701,Wanderlust,,,"209494",Ashish Manchharam,"29",2 DICKSON ROAD,E634CAE2151689A8,"20210128110627",,
103.844144231952,1.28394841482097,Wink Hostel,,,"59488",Allan Lee @ Lee Kheen Woon,"9",8A Mosque Street,8CD89B41D968313E,"20210128110627",,
103.84757635916,1.27968475056385,Wink Hostel @ Downtown,,,"69044",Chon Yik Mau,"10",3B MCCALLUM STREET,F61D800BB2361BCC,"20210128110627",,
103.859686467655,1.30420913008075,XY HOTEL BUGIS by ASANDA HOTELS AND RESORTS,,bugis_accounts@xyglobalhotel.com,"199323",HAN BIN,"15",11 JALAN KLAPA THE ARDENNES,3359BC36EEED4017,"20210128110627",,
103.885504024451,1.31400085109484,Yew Lian Hotel,,,"389504",Chang Ying,"18",549A Geylang Road,7D48A90F765B9B0D,"20210128110627",,
103.835187499512,1.30692538671184,York Hotel,,enquiry@yorkhotel.com.sg,"228516",Khoo Elizabeth,"407",21 Mount Elizabeth,4CDA841E39CD3FBA,"20210128110627",,
103.831347094612,1.30634429879401,YOTEL Singapore Orchard Road,,brendan.daly@yotel.com,"238904",DALY BRENDAN FRANCIS,"610",366 ORCHARD ROAD,6548D63CFF38A41D,"20210128110627",,
103.989077555194,1.36034099671656,YotelAir Singapore Changi Airport,,jca.finance@yotel.com,"819666",Nicholas James Cheesman,"130","78 AIRPORT BOULEVARD, # 04-280",F81397E00B2B73F3,"20210128110627",,
103.850402269195,1.29850072017742,30 BENCOOLEN,,andrew.bastian@30bencoolen.com.sg,"189621",TAN KHENG HWEE,"131",30 BENCOOLEN STREET,45B03EF3320B1450,"20210105175725",,
103.891617685857,1.32208820086546,Aqueen Hotel - Paya Lebar,,,"409180",Chan Boon Tat,"162",33 Jalan Afifi,112720F786F4FD2B,"20210105175726",,
103.861299879306,1.30271606708358,Hotel 81 - Heritage,,hotel81@hotel81.com.sg,"198985",Chu Poh Yong,"64",71 Jalan Sultan Road,267ED9728B9AFBFC,"20210128110627",,
103.877447760285,1.31005583680827,Hotel 81 - Hollywood,,hotel81@hotel81.com.sg,"399121",Chu Poh Yong,"112",61 Lorong 8 Geylang,626BFA3DD7DED2AA,"20210128110627",,
103.876803320046,1.31278803988666,Hotel 81 - Joy,,hotel81@hotel81.com.sg,"388703",Chu Poh Yong,"42",11 Lorong 11 Geylang,72C0948FAE764D12,"20210128110627",,
103.878866751339,1.35420717029808,Hotel 81 - Kovan,,hotel81@hotel81.com.sg,"534636",Chu Poh Yong,"89","768 Upper Serangoon Road , # 02-01",80EC1F370839C845,"20210128110627",,
103.881497891026,1.31187964409268,Hotel 81 - Lucky,,hotel81@hotel81.com.sg,"398741",Chu Poh Yong,"77",23 Lorong 20 Geylang,B53E1B57F4840DD4,"20210128110627",,
103.877736767198,1.31192211161234,hotel ascendere pte ltd,,,"399035",ONG KUM FATT,"25",1 LORONG 10 GEYLANG,0A3BE5865921B7E6,"20210128110627",,
103.877512889799,1.31128855675534,K HOTEL 12,,,"399045",CAI WENCHAO,"28",12 LORONG 10 GEYLANG,FDFE52E2A7DA73CF,"20210128110627",,
103.87754128742,1.31123084152033,K HOTEL 14,,,"399047",CAI WENCHAO,"45",14 LORONG 10 GEYLANG,3C17D726A70BECCE,"20210128110627",,
103.786403408371,1.28061805876119,K2 Guesthouse,,hello@k2guesthouse.com,"118146",KAY SIEW HWA,"24",15 SOUTH BUONA VISTA ROAD,4036C00404CF8154,"20210128110627",,
103.856401207739,1.30668645165441,K2 Guesthouse Central,,,"208852",WOON LI MING RACHEL,"15",134 JALAN BESAR,2D2347DBCF59C246,"20210128110627",,
103.857271555227,1.31503287812628,Asphodel Inn,,asphoinn@yahoo.com.sg,"218702",Ong Poi Hwa,"55",380 Race Course Road (Level 2),2AA296091FCD297F,"20210128110627",,
103.855776386801,1.29837018983764,Backpacker Cozy Corner Guesthouse,,happyjohn@cozycornerguest.com,"188736","TEO FA YU, ALVIN","15",490 North Bridge Road (Level 2),9F6A6D4F9D2A2BFA,"20210128110627",,
103.84538117333,1.28384606770696,Beary Best! Hostel,,enquiry@abearygoodhostel.com,"58332",Teo Pei Han Janine,"11",18 Upper Cross Street,3C184E1C616FE499,"20210128110627",,
103.858323986493,1.29066058376185,"Mandarin Oriental, Singapore",,,"39797",Christian Andreas Hassing,"527",5 Raffles Avenue Marina Square,D9935D84C8C1EF1F,"20210128110627",,
103.858308388607,1.28233335098225,Marina Bay Sands Singapore,,inquiries@marinabaysands.com,"18956",Pek Chin Siong,"2561",1 Bayfront Avenue,EE049C95B8D93424,"20210128110627",,
103.855693846613,1.30887261138248,Marrison @ Desker,,reservations@marrisonhotel.com,"209598",Silvi,"25",75 Desker Road,F674CA9F409D7914,"20210128110627",,
103.857087531077,1.2978909223511,Marrison Hotel,,reservations@marrisonhotel.com,"189704",Silvi,"96",103 Beach Road,A95F3C2475BEB75E,"20210128110627",,
103.844367354691,1.27915221128811,Maxwell Reserve,,,"78857",Harpreet Kaur Bedi,"138",2 COOK STREET,EE242E78B0F09290,"20210128110627",,
103.854120522794,1.30392257669472,Mayo Inn,,admin@mayoinn.com,"208786",Terrance Tay Yew Soon,"22",9 Jalan Besar,CCB8DFF7E4E46704,"20210128110627",,
103.860677173023,1.31139113939717,Meadows Hostel,,meadowshostel@gmail.com,"209178",Charlie Chia,"6",7A Hamilton Road,9FCF49363901BCC3,"20210128110627",,
103.828399493406,1.31394109858619,Mercure Singapore on Stevens,,H9561-gm@accor.com,"257878",Kevin Glenn Bossino,"518","28 STEVENS ROAD, # 02-01",736907AABFF2A851,"20210128110627",,
103.854659348388,1.30474091460126,Meriton Hotel,,jackson@hotel165.sg,"208804",Teo Ai Choo,"40",43A Jalan Besar,3C69BB608AC852EB,"20210128110627",,
103.882461230625,1.31219823372169,Min Wah Hotel,,96ytlim@gmail.com,"398676",Lim Yeoh Toong,"97",19 Lorong 22 Geylang,36C8F402BD19E09E,"20210128110627",,
103.853524372799,1.30679667251442,MKS Backpackers' Hostel,,,"209757",Muthukumaran S/O Varthan,"5",44 Cuff Road,303A28DBA8243689,"20210128110627",,
103.858988963033,1.31544170610706,Moni Gallery Hostel,,enquiry@monigalleryhostel.com,"338795",Muhammad Syafiee Bin Fidrishah,"9",263 Lavender Street,231ECF36D2928E69,"20210128110627",,
103.855181687112,1.29586808458378,Naumi,,,"188396",Surya Kumar Jhunjhnuwala,"73",41 SEAH STREET NAUMI,A6D1E2CAA630EA6F,"20210128110627",,
103.881747206923,1.31323581232938,New Cathay Hotel (Geylang),,newcathayhotel@yahoo.com.sg,"389403",Timothy Seah How Ming,"53",443A Geylang Road,9A317298E2DC1AFC,"20210128110627",,
103.85103942858,1.32429128090849,New Orchid Hotel,,neworchidhotel@hotmail.com,"329777",Lim Lay Meng,"68",347 Balestier Road,CF6430A3F11D1978,"20210128110627",,
103.858259328995,1.31023794252736,New Society Backpacker,,newsoc259@gmail.com,"208934",Ho Chiuen Sheey,"4",259A Jalan Besar,2A49668782EE61A8,"20210128110627",,
103.833551413429,1.28509462357436,Nostalgia Hotel,,frontdesk@hotelnostalgia.com.sg,"168727",Ranjitha De Silva,"50",77 Tiong Bahru Road,711B8213261F0802,"20210128110627",,
103.828399493406,1.31394109858619,Novotel Singapore On Stevens,,H9543-gm@accor.com,"257878",Kevin Glenn Bossino,"254","28 STEVENS ROAD, # 01-01",736907AA25FE4DFE,"20210128110627",,
103.848408637443,1.27698070007554,OAKWOOD PREMIER AMTD SINGAPORE,,,"68809",Roy Liang Ming Kai,"268","6 SHENTON WAY, # 07-01 OUE DOWNTOWN",7205A5535E1146FF,"20210128110627",,
103.844244859294,1.27585063042586,"Oasia Hotel Downtown, Singapore",,reseasy@fareast.com.sg,"79333",Chai Khye Yeien,"314",100 Peck Seah Street,0A3AC604F6E09AC9,"20210128110627",,
103.844782388216,1.32003004588439,"Oasia Hotel Novena, Singapore",,frontofc.ohs@fareast.com.sg,"307470",Karamjit Kaur,"428",8 Sinaran Drive,80CA87F8734D9CC5,"20210128110627",,
103.81955756883,1.25329365829851,Oasia Resort Sentosa,,,"98679",KHOO WEI KWAN JIM,"191","23 BEACH VIEW LE MERIDIEN SINGAPORE, SENTOSA",601E97AE26933072,"20210128110627",,
103.853842196119,1.31275667459011,One Farrer Hotel,,,"217562",Gilbert Madhavan,"249",1 Farrer Park Station Road,F37D68990972A74D,"20210128110627",,
103.827739432245,1.3065751631695,"Orchard Rendezvous Hotel, Singapore",,info@orh.com.sg,"247905",Wong Siew Ling,"388",1 Tanglin Road,A28ECA9D723C57F9,"20210128110627",,
103.843847231635,1.27693674003785,Orchid Hotel,,resv@orchidhotel.com.sg,"78867",Chng Beng Siong,"272",1 Tras Link,1FE534AAAEAA2E17,"20210128110627",,
103.851820111255,1.29801057337893,Oxford Hotel,,reservation@oxfordhotel.com.sg,"188549",Mohamed Rafi Bin Hasan,"134",218 Queen Street,A973ACA1E3287E37,"20210128110627",,
103.860232906684,1.29943396113579,Pan Pacific Serviced Suites Beach Road,,,"199592",Choong Nyuk Fee,"180",7500B Beach Road,9E6BED1EEB59E7B4,"20210128110627",,
103.851186611181,1.30359193738081,Parc Sovereign Hotel,,contact@parcsovereign.com,"189970",Tan Thuang Wee,"172",175 Albert Street,63F02AB52A0E0DF3,"20210128110627",,
103.860633791231,1.3123170980015,Parc Sovereign Hotel - Tyrwhitt,,contact@parcsovereign.com,"207569",Sun Yi,"270",165 Tyrwhitt Road,9E4DECE8407A49E7,"20210128110627",,
103.963024016311,1.33576405585821,Park Avenue Changi,,serenetan@uel.sg,"486015",Sun Li Jing @ Ryan Sun,"251",2 Changi Business Park Avenue 1,ABC57C3E84046AB9,"20210128110627",,
103.788347378512,1.30535120421258,Park Avenue Rochester,,serenetan@uel.sg,"138637",Sun Li Jing @ Ryan Sun,"351",31 Rochester Drive,762D0E2D78AB7F0D,"20210128110627",,
103.805370079297,1.28757994526013,Park Hotel Alexandra,,info.phal@parkhotelgroup.com,"159972",Ng Sock Heng,"442",323 Alexandra Road Alexandra Central,54DE4BD65056A933,"20210128110627",,
103.842327428168,1.29154596321778,Park Hotel Clarke Quay,,info.phcq@parkhotelgroup.com,"237983",Lim Kang Ling,"340",1 Unity Street,E2C9B43EDDCF4E36,"20210128110627",,
103.854748159228,1.31198097077815,PARK HOTEL FARRER PARK,,,"217564",Yong Guan Chuan,"300",10 FARRER PARK STATION ROAD FARRER SQUARE,EB1C5A786B4D0016,"20210128110627",,
103.844443322367,1.28808355052563,Park Regis Singapore,,gmprsi@parkregissingapore.com,"58268",Lim Soon Hwee,"202",23 Merchant Road,604959AAFF008FEF,"20210128110627",,
103.856493969017,1.29720601629426,Park View Hotel,,parkview@parkview.com.sg,"189692",Lim Min Wee Ernest,"88",81 Beach Road,150AA2256C64E3CF,"20210128110627",,
103.857007341008,1.29145525906521,"PARKROYAL COLLECTION  Marina Bay, Singapore",,,"39594",Lim Wen Pin Melvin,"575",6 RAFFLES BOULEVARD MARINA SQUARE,ADBAF9D2FB98EAF8,"20210128110627",,
103.855657430547,1.31053024250151,PARKROYAL on Kitchener Road,,enquiry@kr.parkroyalhotels.com,"208533",CHUNG KUM SENG,"532",181 Kitchener Road,268232B7F53B2ACD,"20210128110627",,
103.770167551417,1.29207833471118,Pasir Panjang Inn,,ppinn@pacific.net.sg,"118741",Ang Poh Seow,"54",404 Pasir Panjang Road,ACE2FE4B779F9B6F,"20210128110627",,
103.853597393505,1.31119377982074,Penta Hotel,,booking@pentahotel.com.sg,"219894",Lim Hwee Meang Rachel,"48",33 Birch Road,1CBC78FFEACAD597,"20210128110627",,
103.853212740709,1.30477735433313,Perak Hotel,,perlodge@singnet.com.sg,"208133",Tong Kok Chiang,"32",12 Perak Road,BBB3B691A6BEE9E0,"20210128110627",,
103.860208871905,1.31190914918039,Pine Hostel @ Lavender,,pinehostelsg@gmail.com,"207566","TAN KEE CHONG, DERRICK","7",153A TYRWHITT ROAD QINAN BUILDING,89CA0A7A79FC29C9,"20210128110627",,
103.855722993909,1.29678178848365,Populous Hotel,,info@populoushotel.com,"188933",Silvi,"80",23 MIDDLE ROAD,C90C0045451F7566,"20210128110627",,
103.844285506043,1.28423977707313,Porcelain Hotel,,enquiry@porcelainhotel.com,"59526",Hu Yingna,"138",48 Mosque Street,6007287F12F8B23D,"20210128110627",,
103.852519737986,1.3200518654597,Quality Hotel Marlow,,dm@qualityhotelmarlow.com.sg,"329926",ONG CHIEW SENG KELLVIN,"240",201 Balestier Road,024A3E93AA27A3C7,"20210128110627",,
103.881036636411,1.31122558409044,RedDoorz @ Geylang,,,"397662",Amit Saberwal,"33",61 WESTERHOUT ROAD,9DED7DB90451ECFB,"20210128110627",,
103.854059862488,1.3050887952847,RedDoorz Plus @ Little India,,,"209507",AMIT SABERWAL,"80","23 DICKSON ROAD, # 1-01-01 MOON 23 HOTEL",97163266745A72F5,"20210128110627",,
103.826031941452,1.31283861068763,RELC International Hotel,,,"258352",FRANCIS CHOO KOH ENG,"151",30 ORANGE GROVE ROAD RELC BUILDING,22877550BD395886,"20210128110627",,
103.849316109185,1.29858303536992,Rendezvous Hotel Singapore,,reseasy@fareast.com.sg,"189559",Douglas Fernandez,"298",9 Bras Basah Road,76A6E9EF9D75EAA7,"20210128110627",,
103.859429082823,1.30405334691991,Rest Bugis Hotel,,,"199207",Adrian Siow Shen Ngin,"74",8 JALAN KUBOR SANTA GRAND HOTEL BUGIS,F7A9ECA7E9C5B114,"20210128110627",,
103.847112672325,1.28741331170278,River City Inn,,rivercityinn.sg@gmail.com,"59672",Loke Weng Yian,"4",33C Hongkong Street,507C99092AECCB4C,"20210128110627",,
103.635089828004,1.34158800024817,RM Hotel,,recept@rafflesmarina.com.sg,"638404",Parry Raymond John,"19",10 Tuas West Drive,E4AF163C69E28926,"20210128110627",,
103.841985961154,1.29116819945429,Robertson Quay Hotel,,accounts@robertsonquayhotel.com.sg,"239032",Ng Swee Huat,"148",15 Merbau Road,790DB71B2EA818E3,"20210128110627",,
103.855672473307,1.30922887156542,Royal India Hotel,,sales@royalindiahotel.com,"207667",Ee Kee Chai,"43","88 Syed Alwi Road , # 01-02",7C0288ACB8780567,"20210128110627",,
103.83144576982,1.30708931817226,Royal Plaza,,royal@royalplaza.com.sg,"228220",Patrick Fiat,"511",25 Scotts Road,05B26C8FAD051389,"20210128110627",,
103.847321862853,1.28732233868587,S Inn Clarke Quay,,cq@s-inn.co,"59677",LI XIAOJIA,"11",38A Hongkong Street,F9167CB6F06F8117,"20210128110627",,
103.853595766242,1.30480931241135,Sandpiper Hotel,,reservations@sandpiperhotels.com,"209391",Pankaj Pandit,"31",63 Dunlop Street,21836099F65FD737,"20210128110627",,
103.905795541013,1.30672319863699,Santa Grand Hotel East Coast,,reservations@santagrand.stayariva.com,"428877",Siah Siew Geok,"73",171 East Coast Road,11B3D1D294E34E55,"20210128110627",,
103.882411818147,1.31231758276067,Seng Wah Hotel,,sengwahhotel@hotmail.com,"398673",Han Siew Ying,"16",15 Lorong 22 Geylang,54E34679A8F2E0C5,"20210128110627",,
103.826756760616,1.31124740290096,Shangri-La Hotel,,sls@shangri-la.com,"258350",Kuok Oon Kwong,"792",22 Orange Grove Road,468EE28FE511CD7C,"20210128110627",,
103.809797894322,1.25780205516677,"Shangri-La's Rasa Sentosa Resort & Spa, Singapore",,sen@shangri-la.com,"98970",Kuok Oon Kwong,"454",101 Siloso Road Sentosa,BB45D010408A18CB,"20210128110627",,
103.836462155528,1.31195052968093,Sheraton Towers Singapore Hotel,,sheraton.towers.singapore@sheraton.com,"228230",Long Sie Fong,"420",39 Scotts Road,F8CB983B3D469C43,"20210128110627",,
103.820644196531,1.25291730866453,THE BARRACKS HOTEL SENTOSA,,,"99567",Jim Khoo Wei Kwan,"40",2 GUNNER LANE,414D012CC57A8063,"20210128110627",,
103.891452441641,1.30076129162384,Sing Hoe Hotel,,,"437761",ong kum fatt,"41",759 Mountbatten Road,98570114497D82A1,"20210128110627",,
103.832874081575,1.3050223054635,Singapore Marriott Tang Plaza Hotel,,,"238865",Alvin Lim Yue Ping (Lin Youbin),"403",320 Orchard Road,44DC3BCF439057DC,"20210128110627",,
103.860729254991,1.31141627021243,Singapore OSS Backpackers Hostel Pte Ltd,,sossbackpackers@gmail.com,"209180",RAJENDRA PRASAD S/O N N SRINIVASA NAIDU,"9","9 HAMILTON ROAD, # 01-01",0282C860E0028697,"20210128110627",,
103.849654800023,1.27992196206236,SO Sofitel Singapore,,H8655@sofitel.com,"68876",Mazen Abil Mona,"134",35 Robinson Road,D76D599B9B392E63,"20210128110627",,
103.845070104293,1.2769051570011,Sofitel Singapore City Centre,,,"78885",Wouter Frank De Graaf,"223",9 WALLICH STREET,877335F1F7B222E5,"20210128110627",,
103.827492431992,1.24579708620123,Sofitel Singapore Sentosa Resort & Spa,,h9474@sofitel.com,"99891",PIOTR JAN KUPIEC,"215",2 Bukit Manis Road,8ED426B6591D6CD4,"20210128110627",,
103.856569786349,1.29730337226863,ST Signature Bugis Beach,,,"189694","Goh Shen Shu, Donovan","38",85 BEACH ROAD 85 BEACH GARDEN HOTEL,DB99D87A121B6006,"20210128110627",,
103.84425057595,1.27865807402423,ST Signature Tanjong Pagar,,,"78972","SEAH HUI XIAN, JOANNE","92",32 TRAS STREET,AA44DCA443FC414B,"20210128110627",,
103.849738602552,1.29865275917035,Strand Hotel,,reservations@strandhotel.com.sg,"189619",Ang Beng Hoh,"130",25 Bencoolen Street,4CBD6C0C45A2C220,"20210128110627",,
103.839076191393,1.29077754111531,Studio M Hotel,,enquiry.smh@millenniumhotels.com,"238910",Othmane Amrani,"360",3 Nanson Road,F03EF56B7402C41A,"20210128110627",,
103.852237513996,1.30165938361762,Summer View Hotel,,sales@summerviewhotel.com.sg,"189642",Lim Chin Sen,"86",173  Bencoolen Street,CD59DA00B214CF3B,"20210128110627",,
103.845692303714,1.28821802379383,"Swissotel Merchant Court,Singapore",,singapore-merchantcourt@swissotel.com,"58281",Rainer Tenius,"476",20 Merchant Road,E95540E066605ABF,"20210128110627",,
103.853365178371,1.29326862339764,"Swissotel The Stamford, Singapore",,singapore-stamford@swissotel.com,"178882",Marcus Moris Hanna,"1252",2 Stamford Road,274A090AC4E4760E,"20210128110627",,
103.856565024278,1.31026597160938,Tai Hoe Hotel,,gmgthh@gmail.om,"208538",Yee Loy Hoe,"73",163 Kitchener Road,66D062ACD78032C6,"20210128110627",,
103.877081648955,1.30992260867721,Taipei Hotel (2000),,,"399120",Tay Tiong Ying,"38",60 Lorong 8 Geylang,4BA3F667FAB50100,"20210128110627",,
103.879175568282,1.31219356032738,The Amazing Inn,,sengwahhotel@hotmail.com,"398913",Han Siew Ying,"18",1 Lorong 14 Geylang,88CC31FCB51FF28E,"20210128110627",,
103.848274543912,1.28266106573536,The Clan Hotel,,,"48417",CHRISTINA WENDY LEE,"324",10 CROSS STREET,67A44488A8BB85B6,"20210128110627",,
103.852855023694,1.30475126170812,The Daulat,,reservation@thedaulat.com,"208413",Shaik Mohamed S/O Mohamed Abdul Jaleel,"16",16 Madras Street,45265B49626D01D9,"20210128110627",,
103.835712305282,1.30802411708656,The Elizabeth,,info@theelizabeth.com.sg,"228518",Mohamed Faharudin Bin Masood,"256",24 Mount Elizabeth,8285E273B7F99A45,"20210128110627",,
103.8534802041,1.28396667042346,The Fullerton Bay Hotel,,fbh.info@fullertonhotels.com,"49326",Giovanni Viterale,"98",80 Collyer Quay,2745F9F5912EC8B9,"20210128110627",,
103.852970351253,1.2861932360653,The Fullerton Hotel,,tfs.info@fullertonhotels.com,"49178",Giovanni Viterale,"399",1 Fullerton Square,7604490E359CB43E,"20210128110627",,
103.853009974106,1.30493595075971,THE GREAT MADRAS,,zubair@dam.com.sg,"208422",SHAIK MOHAMED S/O MOHAMED ABDUL JALEEL,"29",28 MADRAS STREET,ACD183F8850757BA,"20210128110627",,
103.858786331918,1.31571664407736,The Hive Singapore Hostel,,,"218223",YAN TONGJI,"13",624 SERANGOON ROAD THE HIVE,915876CC5A5C1A96,"20210128110627",,
103.843868478868,1.28320660795322,The Inn at Temple Street,,rsvn.room@theinn.com.sg,"58581",Kho Chuan Thye Patrick,"42",36 Temple Street,DB87DFC691F6C004,"20210128110627",,
103.819943383466,1.25225951518978,The Outpost Hotel Sentosa,,,"99951",JIM KHOO WEI KWAN,"193","10 ARTILLERY AVENUE, # 03-01",3ACCB44270106170,"20210128110627",,
